order_id,customer_id,item_id,style_name,size,color,purchase_date,relationship_tier,base_window_days,adjusted_window_days,window_closes_date,days_remaining,status,adjustment_reason
ORD-000943,CUST-00323,SKU-011,Denim Jacket,M,Raw Denim,2026-06-29,regular,30,30,2026-07-29,23,open,Standard 30-day return window.
ORD-000944,CUST-00323,SKU-007,Mom Jean,34,Vintage Blue,2026-05-07,regular,30,30,2026-06-06,-30,closed,Standard 30-day return window.
ORD-000945,CUST-00323,SKU-013,Trucker Jacket,L,Indigo,2026-05-31,regular,30,30,2026-06-30,-6,closed,Standard 30-day return window.
ORD-000946,CUST-00060,SKU-001,Skinny,33,Stone Wash,2025-11-10,new,30,30,2025-12-10,-208,closed,Standard 30-day return window.
ORD-000947,CUST-00324,SKU-003,Bootcut,33,Indigo,2026-04-02,regular,30,30,2026-05-02,-65,closed,Standard 30-day return window.
ORD-000948,CUST-00324,SKU-007,Mom Jean,25,Vintage Blue,2026-07-02,regular,30,30,2026-08-01,26,open,Standard 30-day return window.
ORD-000949,CUST-00324,SKU-006,High-Rise Skinny,34,Raw Denim,2026-06-22,regular,30,30,2026-07-22,16,open,Standard 30-day return window.
ORD-000950,CUST-00324,SKU-013,Trucker Jacket,XS,Indigo,2026-06-03,regular,30,30,2026-07-03,-3,closed,Standard 30-day return window.
ORD-000951,CUST-00324,SKU-007,Mom Jean,33,White,2026-05-23,regular,30,30,2026-06-22,-14,closed,Standard 30-day return window.
ORD-000952,CUST-00324,SKU-006,High-Rise Skinny,25,Indigo,2026-06-22,regular,30,30,2026-07-22,16,open,Standard 30-day return window.
ORD-000953,CUST-00324,SKU-011,Denim Jacket,S,Black,2026-06-20,regular,30,30,2026-07-20,14,open,Standard 30-day return window.
ORD-000954,CUST-00324,SKU-015,Denim Overalls,XS,Raw Denim,2026-06-29,regular,30,30,2026-07-29,23,open,Standard 30-day return window.
ORD-000955,CUST-00325,SKU-007,Mom Jean,27,Stone Wash,2025-12-05,regular,30,30,2026-01-04,-183,closed,Standard 30-day return window.
ORD-000956,CUST-00325,SKU-016,Denim Skirt,XL,Stone Wash,2025-08-06,regular,30,30,2025-09-05,-304,closed,Standard 30-day return window.
ORD-000957,CUST-00325,SKU-012,Chore Jacket,L,Stone Wash,2025-06-06,regular,30,30,2025-07-06,-365,closed,Standard 30-day return window.
ORD-000958,CUST-00061,SKU-013,Trucker Jacket,XS,Stone Wash,2025-09-24,VIP,30,60,2025-11-23,-225,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000959,CUST-00061,SKU-014,Denim Shirt,M,Black,2024-09-25,VIP,30,60,2024-11-24,-589,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000960,CUST-00061,SKU-016,Denim Skirt,XS,Stone Wash,2025-08-24,VIP,30,60,2025-10-23,-256,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000961,CUST-00061,SKU-005,Slim Straight,27,Black,2024-09-05,VIP,30,60,2024-11-04,-609,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000962,CUST-00061,SKU-016,Denim Skirt,XS,Indigo,2026-07-02,VIP,30,60,2026-08-31,56,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000963,CUST-00061,SKU-010,Flare,29,Raw Denim,2026-05-28,VIP,30,60,2026-07-27,21,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000964,CUST-00061,SKU-005,Slim Straight,34,Black,2026-01-03,VIP,30,60,2026-03-04,-124,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000965,CUST-00061,SKU-001,Skinny,31,Black,2025-01-03,VIP,30,60,2025-03-04,-489,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000966,CUST-00061,SKU-011,Denim Jacket,XS,Indigo,2025-04-18,VIP,30,60,2025-06-17,-384,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000967,CUST-00061,SKU-005,Slim Straight,30,Indigo,2024-08-25,VIP,30,60,2024-10-24,-620,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000968,CUST-00062,SKU-006,High-Rise Skinny,25,Indigo,2025-06-08,regular,30,30,2025-07-08,-363,closed,Standard 30-day return window.
ORD-000969,CUST-00062,SKU-014,Denim Shirt,XL,Raw Denim,2026-01-15,regular,30,30,2026-02-14,-142,closed,Standard 30-day return window.
ORD-000970,CUST-00062,SKU-016,Denim Skirt,L,Stone Wash,2025-10-31,regular,30,30,2025-11-30,-218,closed,Standard 30-day return window.
ORD-000971,CUST-00062,SKU-008,Boyfriend,32,Black,2026-04-22,regular,30,30,2026-05-22,-45,closed,Standard 30-day return window.
ORD-000972,CUST-00062,SKU-010,Flare,33,Indigo,2026-02-03,regular,30,30,2026-03-05,-123,closed,Standard 30-day return window.
ORD-000973,CUST-00062,SKU-011,Denim Jacket,L,Stone Wash,2025-10-21,regular,30,30,2025-11-20,-228,closed,Standard 30-day return window.
ORD-000974,CUST-00063,SKU-013,Trucker Jacket,XS,Black,2026-05-21,new,30,30,2026-06-20,-16,closed,Standard 30-day return window.
ORD-000975,CUST-00063,SKU-006,High-Rise Skinny,30,White,2026-06-03,new,30,30,2026-07-03,-3,closed,Standard 30-day return window.
ORD-000976,CUST-00063,SKU-013,Trucker Jacket,L,Black,2026-05-31,new,30,30,2026-06-30,-6,closed,Standard 30-day return window.
ORD-000977,CUST-00064,SKU-004,Wide Leg,28,Vintage Blue,2026-03-24,regular,30,30,2026-04-23,-74,closed,Standard 30-day return window.
ORD-000978,CUST-00064,SKU-006,High-Rise Skinny,28,White,2025-12-09,regular,30,30,2026-01-08,-179,closed,Standard 30-day return window.
ORD-000979,CUST-00065,SKU-009,Cropped Straight,25,White,2026-03-16,new,30,30,2026-04-15,-82,closed,Standard 30-day return window.
ORD-000980,CUST-00326,SKU-004,Wide Leg,32,Vintage Blue,2026-04-07,regular,30,30,2026-05-07,-60,closed,Standard 30-day return window.
ORD-000981,CUST-00326,SKU-003,Bootcut,32,Black,2026-05-26,regular,30,30,2026-06-25,-11,closed,Standard 30-day return window.
ORD-000982,CUST-00326,SKU-007,Mom Jean,29,Raw Denim,2025-12-07,regular,30,30,2026-01-06,-181,closed,Standard 30-day return window.
ORD-000983,CUST-00326,SKU-006,High-Rise Skinny,29,Black,2026-05-19,regular,30,30,2026-06-18,-18,closed,Standard 30-day return window.
ORD-000984,CUST-00066,SKU-005,Slim Straight,32,Raw Denim,2026-06-12,new,30,30,2026-07-12,6,open,Standard 30-day return window.
ORD-000985,CUST-00327,SKU-014,Denim Shirt,L,Raw Denim,2026-05-16,new,30,30,2026-06-15,-21,closed,Standard 30-day return window.
ORD-000986,CUST-00328,SKU-014,Denim Shirt,S,Black,2025-03-04,regular,30,30,2025-04-03,-459,closed,Standard 30-day return window.
ORD-000987,CUST-00328,SKU-013,Trucker Jacket,XL,Black,2025-06-07,regular,30,30,2025-07-07,-364,closed,Standard 30-day return window.
ORD-000988,CUST-00328,SKU-004,Wide Leg,33,Vintage Blue,2025-05-18,regular,30,30,2025-06-17,-384,closed,Standard 30-day return window.
ORD-000989,CUST-00328,SKU-004,Wide Leg,34,Raw Denim,2025-04-25,regular,30,30,2025-05-25,-407,closed,Standard 30-day return window.
ORD-000990,CUST-00328,SKU-011,Denim Jacket,M,Indigo,2025-06-01,regular,30,30,2025-07-01,-370,closed,Standard 30-day return window.
ORD-000991,CUST-00328,SKU-016,Denim Skirt,M,Black,2026-03-07,regular,30,30,2026-04-06,-91,closed,Standard 30-day return window.
ORD-000992,CUST-00329,SKU-014,Denim Shirt,L,Indigo,2026-06-24,VIP,30,60,2026-08-23,48,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000993,CUST-00329,SKU-011,Denim Jacket,L,Stone Wash,2025-04-27,VIP,30,60,2025-06-26,-375,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000994,CUST-00329,SKU-014,Denim Shirt,M,Indigo,2026-01-01,VIP,30,60,2026-03-02,-126,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000995,CUST-00329,SKU-013,Trucker Jacket,XS,Indigo,2026-03-15,VIP,30,60,2026-05-14,-53,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000996,CUST-00329,SKU-008,Boyfriend,29,Raw Denim,2024-12-11,VIP,30,60,2025-02-09,-512,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000997,CUST-00329,SKU-015,Denim Overalls,L,Indigo,2025-08-03,VIP,30,60,2025-10-02,-277,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000998,CUST-00329,SKU-006,High-Rise Skinny,24,Vintage Blue,2024-09-08,VIP,30,60,2024-11-07,-606,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-000999,CUST-00329,SKU-012,Chore Jacket,M,Black,2025-08-15,VIP,30,60,2025-10-14,-265,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001000,CUST-00067,SKU-007,Mom Jean,32,Raw Denim,2025-01-27,regular,30,30,2025-02-26,-495,closed,Standard 30-day return window.
ORD-001001,CUST-00067,SKU-016,Denim Skirt,XS,Stone Wash,2025-02-08,regular,30,30,2025-03-10,-483,closed,Standard 30-day return window.
ORD-001002,CUST-00067,SKU-011,Denim Jacket,M,Indigo,2025-04-06,regular,30,30,2025-05-06,-426,closed,Standard 30-day return window.
ORD-001003,CUST-00068,SKU-006,High-Rise Skinny,30,Black,2026-03-03,VIP,30,60,2026-05-02,-65,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001004,CUST-00068,SKU-004,Wide Leg,27,Raw Denim,2024-08-17,VIP,30,60,2024-10-16,-628,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001005,CUST-00068,SKU-006,High-Rise Skinny,30,Raw Denim,2025-03-17,VIP,30,60,2025-05-16,-416,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001006,CUST-00068,SKU-013,Trucker Jacket,M,Black,2026-03-28,VIP,30,60,2026-05-27,-40,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001007,CUST-00068,SKU-010,Flare,33,Raw Denim,2026-03-21,VIP,30,60,2026-05-20,-47,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001008,CUST-00068,SKU-009,Cropped Straight,24,Stone Wash,2024-08-03,VIP,30,60,2024-10-02,-642,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001009,CUST-00068,SKU-001,Skinny,28,Black,2026-06-07,VIP,30,60,2026-08-06,31,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001010,CUST-00068,SKU-007,Mom Jean,30,Black,2025-09-13,VIP,30,60,2025-11-12,-236,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001011,CUST-00068,SKU-009,Cropped Straight,29,White,2025-06-18,VIP,30,60,2025-08-17,-323,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001012,CUST-00068,SKU-011,Denim Jacket,XL,Stone Wash,2025-01-13,VIP,30,60,2025-03-14,-479,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001013,CUST-00068,SKU-016,Denim Skirt,XL,Stone Wash,2024-06-04,VIP,30,60,2024-08-03,-702,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001014,CUST-00068,SKU-002,Straight,31,Raw Denim,2025-06-17,VIP,30,60,2025-08-16,-324,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001015,CUST-00069,SKU-016,Denim Skirt,S,Indigo,2024-12-23,VIP,30,60,2025-02-21,-500,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001016,CUST-00069,SKU-001,Skinny,33,Stone Wash,2026-06-18,VIP,30,60,2026-08-17,42,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001017,CUST-00069,SKU-010,Flare,29,Black,2026-01-31,VIP,30,60,2026-04-01,-96,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001018,CUST-00069,SKU-011,Denim Jacket,XS,Indigo,2025-05-28,VIP,30,60,2025-07-27,-344,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001019,CUST-00069,SKU-006,High-Rise Skinny,27,Black,2026-02-25,VIP,30,60,2026-04-26,-71,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001020,CUST-00069,SKU-006,High-Rise Skinny,24,Vintage Blue,2026-05-17,VIP,30,60,2026-07-16,10,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001021,CUST-00069,SKU-016,Denim Skirt,S,Stone Wash,2025-10-23,VIP,30,60,2025-12-22,-196,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001022,CUST-00069,SKU-013,Trucker Jacket,S,Black,2025-01-26,VIP,30,60,2025-03-27,-466,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001023,CUST-00069,SKU-002,Straight,32,Indigo,2024-11-15,VIP,30,60,2025-01-14,-538,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001024,CUST-00069,SKU-001,Skinny,29,Stone Wash,2025-03-22,VIP,30,60,2025-05-21,-411,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001025,CUST-00069,SKU-003,Bootcut,26,Black,2025-09-23,VIP,30,60,2025-11-22,-226,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001026,CUST-00069,SKU-006,High-Rise Skinny,31,Vintage Blue,2025-04-02,VIP,30,60,2025-06-01,-400,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001027,CUST-00069,SKU-004,Wide Leg,28,White,2024-12-04,VIP,30,60,2025-02-02,-519,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001028,CUST-00069,SKU-004,Wide Leg,31,Black,2025-06-09,VIP,30,60,2025-08-08,-332,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001029,CUST-00069,SKU-013,Trucker Jacket,L,Indigo,2025-11-03,VIP,30,60,2026-01-02,-185,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001030,CUST-00069,SKU-002,Straight,31,Vintage Blue,2025-12-13,VIP,30,60,2026-02-11,-145,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001031,CUST-00069,SKU-013,Trucker Jacket,XL,Black,2025-07-26,VIP,30,60,2025-09-24,-285,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001032,CUST-00069,SKU-001,Skinny,31,Indigo,2025-11-16,VIP,30,60,2026-01-15,-172,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001033,CUST-00070,SKU-002,Straight,32,Indigo,2026-06-07,VIP,30,60,2026-08-06,31,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001034,CUST-00070,SKU-006,High-Rise Skinny,34,White,2026-06-01,VIP,30,60,2026-07-31,25,open,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001035,CUST-00070,SKU-002,Straight,34,Stone Wash,2025-11-05,VIP,30,60,2026-01-04,-183,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001036,CUST-00070,SKU-004,Wide Leg,31,Black,2025-05-31,VIP,30,60,2025-07-30,-341,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001037,CUST-00070,SKU-001,Skinny,24,Stone Wash,2026-02-25,VIP,30,60,2026-04-26,-71,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001038,CUST-00070,SKU-008,Boyfriend,34,White,2025-08-15,VIP,30,60,2025-10-14,-265,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001039,CUST-00070,SKU-013,Trucker Jacket,XS,Black,2026-02-19,VIP,30,60,2026-04-20,-77,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001040,CUST-00070,SKU-010,Flare,27,Vintage Blue,2026-03-17,VIP,30,60,2026-05-16,-51,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001041,CUST-00070,SKU-014,Denim Shirt,L,Stone Wash,2026-03-13,VIP,30,60,2026-05-12,-55,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001042,CUST-00070,SKU-015,Denim Overalls,S,Black,2025-11-27,VIP,30,60,2026-01-26,-161,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001043,CUST-00070,SKU-006,High-Rise Skinny,32,White,2025-09-16,VIP,30,60,2025-11-15,-233,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001044,CUST-00330,SKU-009,Cropped Straight,25,Indigo,2025-08-16,VIP,30,60,2025-10-15,-264,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001045,CUST-00330,SKU-002,Straight,31,Stone Wash,2025-05-20,VIP,30,60,2025-07-19,-352,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001046,CUST-00330,SKU-012,Chore Jacket,L,Black,2025-01-04,VIP,30,60,2025-03-05,-488,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001047,CUST-00330,SKU-005,Slim Straight,29,White,2024-12-10,VIP,30,60,2025-02-08,-513,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001048,CUST-00330,SKU-010,Flare,32,Indigo,2025-12-01,VIP,30,60,2026-01-30,-157,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001049,CUST-00330,SKU-015,Denim Overalls,XS,Black,2026-01-19,VIP,30,60,2026-03-20,-108,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001050,CUST-00330,SKU-003,Bootcut,30,Raw Denim,2025-09-17,VIP,30,60,2025-11-16,-232,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001051,CUST-00330,SKU-004,Wide Leg,34,Black,2025-11-10,VIP,30,60,2026-01-09,-178,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001052,CUST-00330,SKU-002,Straight,33,Raw Denim,2025-06-13,VIP,30,60,2025-08-12,-328,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001053,CUST-00330,SKU-013,Trucker Jacket,L,Black,2025-08-12,VIP,30,60,2025-10-11,-268,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001054,CUST-00330,SKU-005,Slim Straight,31,Raw Denim,2026-03-01,VIP,30,60,2026-04-30,-67,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001055,CUST-00330,SKU-013,Trucker Jacket,M,Black,2025-04-23,VIP,30,60,2025-06-22,-379,closed,VIP customer — standard 30-day window extended by 30 days to 60 days.
ORD-001056,CUST-00331,SKU-008,Boyfriend,30,Black,2026-02-17,regular,30,30,2026-03-19,-109,closed,Standard 30-day return window.
ORD-001057,CUST-00331,SKU-015,Denim Overalls,L,Raw Denim,2026-02-18,regular,30,30,2026-03-20,-108,closed,Standard 30-day return window.
ORD-001058,CUST-00331,SKU-007,Mom Jean,27,Raw Denim,2026-03-19,regular,30,30,2026-04-18,-79,closed,Standard 30-day return window.
ORD-001059,CUST-00331,SKU-007,Mom Jean,30,Black,2026-02-07,regular,30,30,2026-03-09,-119,closed,Standard 30-day return window.
ORD-001060,CUST-00071,SKU-014,Denim Shirt,XS,Black,2026-06-10,new,30,30,2026-07-10,4,closing_soon,Standard 30-day return window.
ORD-001061,CUST-00072,SKU-001,Skinny,27,Stone Wash,2025-09-14,regular,30,30,2025-10-14,-265,closed,Standard 30-day return window.
ORD-001062,CUST-00072,SKU-013,Trucker Jacket,XL,Black,2025-12-04,regular,30,30,2026-01-03,-184,closed,Standard 30-day return window.
ORD-001063,CUST-00332,SKU-002,Straight,34,Indigo,2025-05-23,regular,30,30,2025-06-22,-379,closed,Standard 30-day return window.
ORD-001064,CUST-00072,SKU-011,Denim Jacket,XS,Stone Wash,2025-10-13,regular,30,30,2025-11-12,-236,closed,Standard 30-day return window.
ORD-001065,CUST-00072,SKU-010,Flare,25,White,2026-01-03,regular,30,30,2026-02-02,-154,closed,Standard 30-day return window.
ORD-001066,CUST-00072,SKU-016,Denim Skirt,M,Black,2026-05-02,regular,30,30,2026-06-01,-35,closed,Standard 30-day return window.
ORD-001067,CUST-00072,SKU-006,High-Rise Skinny,30,Indigo,2025-12-02,regular,30,30,2026-01-01,-186,closed,Standard 30-day return window.
ORD-001068,CUST-00072,SKU-008,Boyfriend,25,Vintage Blue,2025-11-04,regular,30,30,2025-12-04,-214,closed,Standard 30-day return window.
ORD-001069,CUST-00332,SKU-016,Denim Skirt,S,Indigo,2025-07-29,regular,30,30,2025-08-28,-312,closed,Standard 30-day return window.
